,Frame,xmin,xmax,ymin,ymax,label,type
6369,003865.jpg,286.0,419.0,170.0,375.0,1.0,trainval
6370,003865.jpg,132.0,234.0,177.0,262.0,1.0,trainval
6371,003865.jpg,25.0,175.0,171.0,375.0,1.0,trainval
6372,003865.jpg,376.0,460.0,261.0,375.0,4.0,trainval
6373,003865.jpg,1.0,68.0,262.0,375.0,4.0,trainval
6374,003865.jpg,407.0,452.0,190.0,255.0,3.0,trainval
6375,003865.jpg,237.0,255.0,221.0,284.0,3.0,trainval
6376,001413.jpg,373.0,482.0,163.0,256.0,5.0,trainval
6377,001413.jpg,189.0,234.0,130.0,174.0,5.0,trainval
6378,001413.jpg,96.0,149.0,155.0,188.0,5.0,trainval
6379,001413.jpg,3.0,22.0,167.0,242.0,5.0,trainval
6380,001413.jpg,172.0,237.0,177.0,243.0,5.0,trainval
6381,001413.jpg,256.0,323.0,181.0,273.0,5.0,trainval
6382,001413.jpg,83.0,162.0,227.0,309.0,5.0,trainval
6383,001413.jpg,134.0,210.0,211.0,290.0,5.0,trainval
6384,001413.jpg,118.0,157.0,188.0,226.0,5.0,trainval
6385,008404.jpg,183.0,329.0,72.0,206.0,2.0,test
6386,004408.jpg,391.0,500.0,69.0,334.0,1.0,test
6387,004408.jpg,99.0,405.0,69.0,333.0,1.0,test
6388,004408.jpg,197.0,338.0,30.0,247.0,1.0,test
6389,004408.jpg,1.0,91.0,19.0,206.0,1.0,test
6390,004408.jpg,100.0,210.0,18.0,333.0,1.0,test
6391,007684.jpg,238.0,274.0,180.0,216.0,4.0,test
6392,007684.jpg,134.0,162.0,239.0,279.0,4.0,test
6393,007684.jpg,97.0,126.0,219.0,253.0,4.0,test
6394,007684.jpg,111.0,139.0,209.0,242.0,11.0,test
6395,007684.jpg,77.0,98.0,230.0,276.0,4.0,test
6396,007081.jpg,152.0,281.0,84.0,315.0,7.0,test
6397,007081.jpg,32.0,223.0,84.0,351.0,1.0,test
6398,007081.jpg,259.0,500.0,105.0,375.0,1.0,test
6399,001942.jpg,93.0,462.0,25.0,306.0,0.0,test
6400,001942.jpg,171.0,208.0,12.0,68.0,1.0,test
6401,001942.jpg,341.0,385.0,2.0,73.0,1.0,test
6402,001942.jpg,339.0,500.0,2.0,75.0,0.0,test
6403,001942.jpg,1.0,46.0,125.0,180.0,4.0,test
6404,003758.jpg,33.0,253.0,34.0,330.0,8.0,trainval
6405,003758.jpg,83.0,489.0,2.0,333.0,8.0,trainval
6406,007171.jpg,217.0,348.0,96.0,333.0,12.0,test
6407,007171.jpg,335.0,500.0,107.0,319.0,12.0,test
6408,001031.jpg,43.0,227.0,46.0,211.0,1.0,test
6409,001031.jpg,85.0,314.0,174.0,454.0,9.0,test
6410,002902.jpg,163.0,300.0,85.0,224.0,2.0,test
6411,001339.jpg,52.0,447.0,11.0,337.0,7.0,test
6412,003860.jpg,1.0,458.0,1.0,212.0,14.0,trainval
6413,003860.jpg,319.0,448.0,110.0,310.0,1.0,trainval
6414,003581.jpg,2.0,265.0,24.0,375.0,1.0,test
6415,003581.jpg,305.0,498.0,30.0,375.0,1.0,test
6416,003581.jpg,274.0,321.0,1.0,69.0,1.0,test
6417,006657.jpg,190.0,341.0,72.0,269.0,16.0,trainval
6418,009685.jpg,53.0,488.0,147.0,357.0,19.0,trainval
6419,006178.jpg,291.0,340.0,125.0,256.0,1.0,test
6420,006178.jpg,249.0,294.0,136.0,263.0,1.0,test
6421,006178.jpg,196.0,252.0,117.0,255.0,1.0,test
6422,006178.jpg,164.0,207.0,121.0,255.0,1.0,test
6423,006178.jpg,113.0,170.0,116.0,248.0,1.0,test
6424,006178.jpg,1.0,53.0,173.0,333.0,1.0,test
6425,006178.jpg,47.0,93.0,210.0,294.0,1.0,test
6426,006178.jpg,455.0,500.0,231.0,333.0,1.0,test
6427,003309.jpg,2.0,450.0,176.0,370.0,10.0,test
6428,003309.jpg,1.0,319.0,135.0,320.0,1.0,test
6429,003309.jpg,227.0,500.0,133.0,349.0,1.0,test
6430,003309.jpg,391.0,434.0,238.0,369.0,3.0,test
6431,003529.jpg,1.0,371.0,227.0,333.0,11.0,trainval
6432,003529.jpg,94.0,334.0,45.0,305.0,1.0,trainval
6433,004142.jpg,2.0,70.0,177.0,230.0,7.0,trainval
6434,004142.jpg,79.0,258.0,53.0,356.0,1.0,trainval
6435,004142.jpg,124.0,475.0,1.0,375.0,1.0,trainval
6436,004142.jpg,1.0,139.0,123.0,343.0,10.0,trainval
6437,004142.jpg,470.0,500.0,192.0,285.0,4.0,trainval
6438,007862.jpg,111.0,500.0,122.0,369.0,10.0,test
6439,007862.jpg,213.0,420.0,105.0,375.0,1.0,test
6440,007862.jpg,196.0,358.0,84.0,374.0,1.0,test
6441,007862.jpg,117.0,274.0,99.0,347.0,1.0,test
6442,007862.jpg,29.0,304.0,53.0,301.0,1.0,test
6443,007862.jpg,100.0,158.0,45.0,129.0,1.0,test
6444,007862.jpg,167.0,212.0,49.0,119.0,1.0,test
6445,007862.jpg,458.0,475.0,52.0,90.0,3.0,test
6446,007862.jpg,479.0,499.0,45.0,80.0,3.0,test
6447,007862.jpg,438.0,447.0,59.0,85.0,3.0,test
6448,007862.jpg,423.0,439.0,53.0,88.0,3.0,test
6449,007209.jpg,64.0,273.0,29.0,383.0,7.0,test
6450,006891.jpg,188.0,436.0,2.0,375.0,1.0,test
6451,006891.jpg,50.0,186.0,110.0,375.0,1.0,test
6452,008431.jpg,249.0,339.0,182.0,298.0,4.0,test
6453,008431.jpg,361.0,434.0,205.0,298.0,4.0,test
6454,008431.jpg,267.0,412.0,166.0,298.0,11.0,test
6455,006299.jpg,321.0,357.0,1.0,89.0,3.0,trainval
6456,006299.jpg,284.0,316.0,8.0,124.0,3.0,trainval
6457,006299.jpg,60.0,162.0,1.0,127.0,8.0,trainval
6458,006299.jpg,351.0,450.0,1.0,68.0,8.0,trainval
6459,002874.jpg,3.0,500.0,79.0,375.0,10.0,test
6460,002874.jpg,65.0,353.0,43.0,375.0,1.0,test
6461,002874.jpg,210.0,487.0,54.0,372.0,1.0,test
6462,000397.jpg,142.0,213.0,206.0,261.0,2.0,test
6463,000397.jpg,271.0,313.0,192.0,273.0,4.0,test
6464,000397.jpg,347.0,374.0,266.0,359.0,4.0,test
6465,000397.jpg,3.0,97.0,431.0,500.0,4.0,test
6466,000397.jpg,32.0,64.0,186.0,249.0,8.0,test
6467,000397.jpg,1.0,37.0,153.0,249.0,8.0,test
6468,009607.jpg,128.0,363.0,129.0,284.0,5.0,test
6469,009607.jpg,175.0,460.0,209.0,348.0,5.0,test
6470,000006.jpg,187.0,282.0,135.0,242.0,8.0,test
6471,000006.jpg,154.0,369.0,209.0,375.0,11.0,test
6472,000006.jpg,255.0,366.0,207.0,375.0,4.0,test
6473,000006.jpg,298.0,332.0,195.0,247.0,4.0,test
6474,000006.jpg,279.0,308.0,190.0,231.0,4.0,test
6475,000006.jpg,137.0,151.0,192.0,199.0,4.0,test
6476,000006.jpg,137.0,156.0,198.0,212.0,4.0,test
6477,000006.jpg,138.0,249.0,211.0,375.0,4.0,test
6478,004674.jpg,2.0,500.0,36.0,332.0,13.0,trainval
6479,003278.jpg,20.0,82.0,278.0,375.0,3.0,test
6480,003278.jpg,15.0,287.0,26.0,284.0,1.0,test
6481,003278.jpg,257.0,500.0,7.0,337.0,1.0,test
6482,003278.jpg,3.0,500.0,263.0,375.0,11.0,test
6483,001044.jpg,202.0,344.0,42.0,129.0,7.0,test
6484,001044.jpg,18.0,163.0,38.0,138.0,7.0,test
6485,003208.jpg,33.0,465.0,163.0,332.0,10.0,test
6486,003370.jpg,162.0,289.0,93.0,276.0,17.0,trainval
6487,006650.jpg,195.0,346.0,116.0,291.0,5.0,test
6488,004293.jpg,120.0,302.0,218.0,359.0,7.0,trainval
6489,001284.jpg,135.0,235.0,123.0,375.0,1.0,trainval
6490,001284.jpg,238.0,376.0,115.0,304.0,1.0,trainval
6491,001284.jpg,276.0,426.0,117.0,360.0,1.0,trainval
6492,001284.jpg,301.0,500.0,114.0,375.0,1.0,trainval
6493,001284.jpg,1.0,126.0,114.0,375.0,1.0,trainval
6494,001284.jpg,419.0,448.0,90.0,139.0,1.0,trainval
6495,002424.jpg,401.0,490.0,222.0,285.0,0.0,test
6496,005599.jpg,179.0,308.0,146.0,435.0,12.0,trainval
6497,005599.jpg,46.0,181.0,171.0,408.0,12.0,trainval
6498,005599.jpg,150.0,318.0,27.0,369.0,1.0,trainval
6499,005599.jpg,26.0,191.0,37.0,376.0,1.0,trainval
6500,006362.jpg,40.0,406.0,28.0,332.0,0.0,trainval
6501,006362.jpg,1.0,146.0,114.0,277.0,0.0,trainval
6502,002990.jpg,109.0,210.0,174.0,337.0,18.0,trainval
6503,002990.jpg,199.0,259.0,177.0,308.0,1.0,trainval
6504,003329.jpg,11.0,284.0,15.0,495.0,1.0,test
6505,005910.jpg,218.0,351.0,78.0,179.0,5.0,trainval
6506,005910.jpg,4.0,336.0,104.0,221.0,1.0,trainval
6507,003440.jpg,79.0,333.0,92.0,500.0,7.0,test
6508,003283.jpg,229.0,411.0,36.0,280.0,7.0,test
6509,006134.jpg,125.0,442.0,99.0,318.0,6.0,trainval
6510,000822.jpg,98.0,230.0,165.0,346.0,9.0,trainval
6511,000822.jpg,231.0,353.0,168.0,323.0,9.0,trainval
6512,003612.jpg,81.0,231.0,85.0,333.0,1.0,test
6513,003612.jpg,216.0,341.0,103.0,333.0,1.0,test
6514,002338.jpg,239.0,365.0,111.0,207.0,15.0,test
6515,002338.jpg,176.0,254.0,114.0,196.0,15.0,test
6516,002338.jpg,146.0,167.0,90.0,114.0,15.0,test
6517,002338.jpg,203.0,248.0,105.0,135.0,15.0,test
6518,002338.jpg,223.0,259.0,96.0,120.0,15.0,test
6519,002338.jpg,426.0,454.0,84.0,108.0,15.0,test
6520,002338.jpg,462.0,487.0,92.0,115.0,15.0,test
6521,003975.jpg,3.0,288.0,2.0,328.0,1.0,test
6522,005591.jpg,114.0,430.0,257.0,375.0,11.0,trainval
6523,005591.jpg,347.0,429.0,327.0,375.0,4.0,trainval
6524,005591.jpg,362.0,414.0,237.0,280.0,4.0,trainval
6525,005591.jpg,312.0,351.0,234.0,271.0,4.0,trainval
6526,005591.jpg,240.0,261.0,230.0,265.0,4.0,trainval
6527,005591.jpg,200.0,220.0,228.0,241.0,4.0,trainval
6528,005591.jpg,77.0,128.0,217.0,251.0,4.0,trainval
6529,005591.jpg,67.0,103.0,243.0,359.0,4.0,trainval
6530,005591.jpg,86.0,129.0,245.0,374.0,4.0,trainval
6531,005591.jpg,112.0,166.0,248.0,375.0,4.0,trainval
6532,005591.jpg,147.0,210.0,257.0,372.0,4.0,trainval
6533,005591.jpg,190.0,282.0,261.0,375.0,4.0,trainval
6534,003359.jpg,22.0,426.0,31.0,365.0,0.0,trainval
6535,003359.jpg,342.0,500.0,37.0,229.0,0.0,trainval
6536,006614.jpg,175.0,320.0,276.0,500.0,1.0,test
6537,005713.jpg,137.0,194.0,277.0,313.0,14.0,trainval
6538,005713.jpg,245.0,281.0,273.0,318.0,14.0,trainval
6539,005713.jpg,280.0,334.0,273.0,318.0,14.0,trainval
6540,005713.jpg,371.0,426.0,292.0,314.0,14.0,trainval
6541,005713.jpg,433.0,500.0,278.0,318.0,14.0,trainval
6542,000731.jpg,138.0,237.0,387.0,500.0,5.0,trainval
6543,000731.jpg,13.0,300.0,75.0,373.0,1.0,trainval
6544,000731.jpg,1.0,165.0,1.0,273.0,1.0,trainval
6545,002415.jpg,3.0,331.0,1.0,500.0,7.0,trainval
6546,008225.jpg,242.0,281.0,136.0,231.0,1.0,trainval
6547,008225.jpg,112.0,189.0,201.0,330.0,1.0,trainval
6548,008225.jpg,56.0,190.0,128.0,221.0,0.0,trainval
6549,008225.jpg,128.0,249.0,189.0,247.0,0.0,trainval
6550,009324.jpg,233.0,447.0,18.0,330.0,5.0,trainval
6551,009324.jpg,1.0,302.0,50.0,331.0,5.0,trainval
6552,002651.jpg,256.0,500.0,57.0,375.0,1.0,test
6553,001893.jpg,260.0,293.0,279.0,320.0,1.0,test
6554,001893.jpg,285.0,294.0,281.0,298.0,1.0,test
6555,001893.jpg,315.0,337.0,282.0,330.0,1.0,test
6556,001893.jpg,337.0,375.0,270.0,388.0,1.0,test
6557,001893.jpg,185.0,195.0,285.0,312.0,1.0,test
6558,001893.jpg,168.0,179.0,283.0,312.0,1.0,test
6559,001893.jpg,160.0,167.0,281.0,314.0,1.0,test
6560,001893.jpg,145.0,162.0,281.0,340.0,1.0,test
6561,001893.jpg,138.0,146.0,277.0,293.0,1.0,test
6562,001893.jpg,101.0,117.0,284.0,336.0,1.0,test
6563,001893.jpg,119.0,150.0,280.0,359.0,1.0,test
6564,001893.jpg,72.0,92.0,278.0,343.0,1.0,test
6565,001893.jpg,13.0,82.0,263.0,442.0,1.0,test
6566,001893.jpg,220.0,248.0,202.0,300.0,1.0,test
6567,005844.jpg,76.0,216.0,67.0,312.0,4.0,test
6568,005844.jpg,102.0,278.0,52.0,350.0,4.0,test
6569,005844.jpg,199.0,320.0,84.0,292.0,4.0,test
6570,005844.jpg,232.0,396.0,76.0,329.0,4.0,test
6571,005844.jpg,157.0,390.0,110.0,361.0,11.0,test
6572,008102.jpg,85.0,220.0,142.0,289.0,7.0,test
6573,008102.jpg,219.0,334.0,114.0,290.0,1.0,test
6574,001221.jpg,104.0,264.0,101.0,385.0,17.0,trainval
6575,001221.jpg,167.0,197.0,249.0,284.0,1.0,trainval
6576,001221.jpg,129.0,143.0,270.0,283.0,1.0,trainval
6577,009068.jpg,344.0,500.0,205.0,375.0,10.0,trainval
6578,009068.jpg,131.0,293.0,217.0,337.0,4.0,trainval
6579,009068.jpg,5.0,77.0,232.0,299.0,4.0,trainval
6580,009068.jpg,284.0,437.0,160.0,335.0,1.0,trainval
6581,009068.jpg,1.0,283.0,205.0,344.0,1.0,trainval
6582,009068.jpg,320.0,369.0,181.0,240.0,8.0,trainval
6583,006469.jpg,165.0,274.0,208.0,284.0,9.0,test
6584,006469.jpg,121.0,153.0,218.0,281.0,9.0,test
6585,006469.jpg,74.0,116.0,224.0,282.0,9.0,test
6586,006469.jpg,1.0,79.0,165.0,229.0,0.0,test
6587,006469.jpg,100.0,136.0,163.0,227.0,1.0,test
6588,006469.jpg,206.0,258.0,157.0,284.0,1.0,test
6589,006469.jpg,258.0,341.0,206.0,305.0,1.0,test
6590,006469.jpg,141.0,210.0,168.0,196.0,0.0,test
6591,009417.jpg,62.0,144.0,29.0,93.0,15.0,trainval
6592,009417.jpg,216.0,299.0,183.0,266.0,15.0,trainval
6593,009417.jpg,238.0,330.0,94.0,220.0,15.0,trainval
6594,009417.jpg,136.0,164.0,54.0,94.0,15.0,trainval
6595,009417.jpg,368.0,401.0,15.0,36.0,15.0,trainval
6596,008131.jpg,295.0,498.0,41.0,375.0,1.0,test
6597,008131.jpg,87.0,252.0,79.0,375.0,1.0,test
6598,008131.jpg,306.0,451.0,249.0,375.0,4.0,test
6599,003964.jpg,11.0,333.0,1.0,446.0,7.0,test
6600,005382.jpg,210.0,236.0,128.0,197.0,14.0,test
6601,002105.jpg,169.0,407.0,96.0,276.0,9.0,test
6602,002105.jpg,237.0,358.0,99.0,240.0,1.0,test
6603,003460.jpg,105.0,500.0,129.0,289.0,0.0,test
6604,000257.jpg,82.0,183.0,1.0,57.0,2.0,trainval
6605,000257.jpg,20.0,222.0,142.0,375.0,1.0,trainval
6606,000257.jpg,175.0,472.0,68.0,375.0,1.0,trainval
6607,006881.jpg,114.0,500.0,2.0,349.0,18.0,test
6608,004361.jpg,453.0,500.0,172.0,301.0,9.0,trainval
6609,004361.jpg,298.0,453.0,119.0,278.0,9.0,trainval
6610,004361.jpg,186.0,332.0,109.0,289.0,9.0,trainval
6611,004361.jpg,38.0,169.0,120.0,279.0,9.0,trainval
6612,004361.jpg,69.0,102.0,38.0,128.0,1.0,trainval
6613,002997.jpg,263.0,500.0,8.0,272.0,2.0,test
6614,001995.jpg,92.0,281.0,35.0,250.0,4.0,trainval
6615,009390.jpg,6.0,406.0,19.0,328.0,5.0,test
6616,006879.jpg,25.0,82.0,70.0,348.0,1.0,test
6617,006879.jpg,36.0,207.0,100.0,500.0,1.0,test
6618,006879.jpg,172.0,326.0,90.0,500.0,1.0,test
6619,006879.jpg,1.0,19.0,145.0,216.0,1.0,test
6620,004136.jpg,71.0,451.0,101.0,338.0,12.0,trainval
6621,004136.jpg,146.0,323.0,32.0,368.0,1.0,trainval
6622,004136.jpg,447.0,500.0,36.0,91.0,0.0,trainval
6623,004136.jpg,342.0,394.0,26.0,49.0,0.0,trainval
6624,004136.jpg,205.0,281.0,18.0,59.0,0.0,trainval
6625,004136.jpg,83.0,132.0,19.0,39.0,0.0,trainval
6626,004136.jpg,50.0,86.0,21.0,36.0,0.0,trainval
6627,004136.jpg,20.0,43.0,19.0,35.0,0.0,trainval
6628,004136.jpg,311.0,344.0,29.0,44.0,0.0,trainval
6629,004136.jpg,141.0,314.0,1.0,45.0,19.0,trainval
6630,004057.jpg,59.0,354.0,84.0,315.0,12.0,trainval
6631,002128.jpg,42.0,455.0,14.0,291.0,12.0,test
6632,002210.jpg,2.0,368.0,92.0,375.0,0.0,test
6633,002210.jpg,254.0,500.0,253.0,375.0,0.0,test
6634,007783.jpg,1.0,489.0,2.0,375.0,9.0,test
6635,007783.jpg,466.0,500.0,92.0,226.0,1.0,test
6636,007783.jpg,470.0,496.0,206.0,279.0,3.0,test
6637,007783.jpg,295.0,353.0,1.0,103.0,1.0,test
6638,007783.jpg,211.0,297.0,1.0,115.0,1.0,test
6639,001788.jpg,99.0,468.0,36.0,301.0,17.0,test
6640,001235.jpg,134.0,208.0,121.0,265.0,5.0,test
6641,001235.jpg,314.0,404.0,157.0,313.0,5.0,test
6642,005838.jpg,73.0,467.0,17.0,287.0,16.0,trainval
6643,002146.jpg,25.0,343.0,62.0,493.0,7.0,trainval
6644,003281.jpg,2.0,21.0,110.0,208.0,8.0,test
6645,003281.jpg,22.0,75.0,122.0,208.0,8.0,test
6646,003281.jpg,75.0,115.0,154.0,217.0,8.0,test
6647,003281.jpg,177.0,204.0,288.0,358.0,8.0,test
6648,003281.jpg,195.0,220.0,284.0,351.0,8.0,test
6649,003281.jpg,210.0,237.0,235.0,400.0,8.0,test
6650,003281.jpg,236.0,245.0,230.0,384.0,8.0,test
6651,003281.jpg,245.0,259.0,238.0,373.0,8.0,test
6652,003281.jpg,259.0,276.0,204.0,356.0,8.0,test
6653,003281.jpg,180.0,207.0,354.0,407.0,8.0,test
6654,003281.jpg,175.0,214.0,220.0,261.0,8.0,test
6655,009393.jpg,145.0,321.0,140.0,342.0,9.0,trainval
6656,009393.jpg,89.0,185.0,272.0,372.0,12.0,trainval
6657,009393.jpg,287.0,479.0,160.0,372.0,12.0,trainval
6658,009393.jpg,295.0,457.0,2.0,372.0,1.0,trainval
6659,009393.jpg,38.0,102.0,162.0,296.0,1.0,trainval
6660,001623.jpg,21.0,332.0,125.0,397.0,0.0,test
6661,001623.jpg,1.0,58.0,181.0,260.0,0.0,test
6662,007207.jpg,467.0,500.0,139.0,167.0,4.0,test
6663,007207.jpg,436.0,462.0,128.0,194.0,4.0,test
6664,007207.jpg,455.0,500.0,183.0,218.0,4.0,test
6665,007207.jpg,404.0,430.0,183.0,255.0,4.0,test
6666,007207.jpg,374.0,392.0,135.0,176.0,4.0,test
6667,007207.jpg,355.0,370.0,124.0,145.0,4.0,test
6668,007207.jpg,2.0,22.0,184.0,250.0,4.0,test
6669,007207.jpg,199.0,253.0,160.0,213.0,4.0,test
6670,007207.jpg,277.0,305.0,135.0,215.0,4.0,test
6671,007207.jpg,271.0,318.0,126.0,200.0,4.0,test
6672,007207.jpg,175.0,385.0,214.0,375.0,11.0,test
6673,007207.jpg,2.0,79.0,245.0,375.0,1.0,test
6674,007207.jpg,29.0,246.0,167.0,375.0,1.0,test
6675,007207.jpg,94.0,247.0,140.0,334.0,1.0,test
6676,007207.jpg,297.0,362.0,131.0,229.0,1.0,test
6677,007207.jpg,274.0,436.0,156.0,375.0,1.0,test
6678,007207.jpg,428.0,500.0,216.0,375.0,1.0,test
6679,007207.jpg,217.0,256.0,53.0,100.0,1.0,test
6680,007207.jpg,141.0,193.0,105.0,170.0,1.0,test
6681,007207.jpg,192.0,257.0,119.0,212.0,1.0,test
6682,007207.jpg,200.0,252.0,103.0,150.0,1.0,test
6683,004115.jpg,146.0,349.0,189.0,313.0,0.0,test
6684,002241.jpg,4.0,150.0,172.0,277.0,0.0,trainval
6685,002241.jpg,10.0,128.0,169.0,202.0,0.0,trainval
6686,002241.jpg,139.0,218.0,189.0,272.0,0.0,trainval
6687,002241.jpg,167.0,216.0,152.0,286.0,1.0,trainval
6688,002241.jpg,242.0,297.0,164.0,288.0,1.0,trainval
6689,002241.jpg,233.0,254.0,164.0,282.0,1.0,trainval
6690,002241.jpg,295.0,335.0,180.0,283.0,1.0,trainval
6691,002241.jpg,332.0,373.0,162.0,287.0,1.0,trainval
6692,002241.jpg,376.0,404.0,176.0,286.0,1.0,trainval
6693,005519.jpg,86.0,174.0,149.0,358.0,16.0,trainval
6694,005519.jpg,223.0,389.0,76.0,289.0,16.0,trainval
6695,003703.jpg,125.0,357.0,153.0,253.0,0.0,trainval
6696,003703.jpg,449.0,470.0,146.0,186.0,1.0,trainval
6697,003703.jpg,66.0,80.0,161.0,193.0,1.0,trainval
6698,003703.jpg,37.0,52.0,156.0,192.0,1.0,trainval
6699,003703.jpg,23.0,33.0,162.0,187.0,1.0,trainval
6700,003703.jpg,16.0,26.0,164.0,190.0,1.0,trainval
6701,001749.jpg,24.0,333.0,26.0,498.0,1.0,trainval
6702,008239.jpg,25.0,243.0,63.0,170.0,8.0,test
6703,008239.jpg,218.0,412.0,43.0,269.0,1.0,test
6704,008239.jpg,52.0,241.0,62.0,290.0,1.0,test
6705,007481.jpg,61.0,362.0,53.0,317.0,5.0,trainval
6706,006030.jpg,73.0,186.0,241.0,375.0,4.0,trainval
6707,006030.jpg,167.0,252.0,220.0,375.0,4.0,trainval
6708,006030.jpg,205.0,263.0,199.0,375.0,4.0,trainval
6709,006030.jpg,32.0,102.0,202.0,279.0,4.0,trainval
6710,006030.jpg,1.0,291.0,240.0,375.0,11.0,trainval
6711,002663.jpg,12.0,346.0,38.0,314.0,7.0,test
6712,002663.jpg,286.0,498.0,6.0,270.0,4.0,test
6713,008233.jpg,170.0,500.0,50.0,370.0,1.0,test
6714,008233.jpg,135.0,268.0,212.0,305.0,1.0,test
6715,008233.jpg,4.0,132.0,198.0,316.0,4.0,test
6716,003717.jpg,114.0,358.0,172.0,311.0,12.0,trainval
6717,003717.jpg,353.0,500.0,88.0,203.0,12.0,trainval
6718,003717.jpg,97.0,244.0,32.0,170.0,12.0,trainval
6719,003717.jpg,297.0,489.0,12.0,173.0,12.0,trainval
6720,003717.jpg,84.0,155.0,1.0,105.0,12.0,trainval
6721,003717.jpg,238.0,286.0,2.0,93.0,1.0,trainval
6722,003717.jpg,107.0,196.0,1.0,163.0,1.0,trainval
6723,003717.jpg,169.0,320.0,91.0,247.0,1.0,trainval
6724,003717.jpg,27.0,118.0,119.0,319.0,1.0,trainval
6725,003717.jpg,10.0,93.0,270.0,326.0,1.0,trainval
6726,003717.jpg,192.0,254.0,267.0,312.0,1.0,trainval
6727,003717.jpg,29.0,116.0,81.0,297.0,1.0,trainval
6728,003717.jpg,354.0,472.0,2.0,226.0,1.0,trainval
6729,003717.jpg,355.0,409.0,1.0,175.0,1.0,trainval
6730,003717.jpg,1.0,88.0,1.0,162.0,1.0,trainval
6731,002245.jpg,433.0,473.0,187.0,213.0,0.0,test
6732,002245.jpg,52.0,131.0,198.0,249.0,0.0,test
6733,002245.jpg,1.0,58.0,206.0,251.0,0.0,test
6734,002245.jpg,128.0,438.0,38.0,268.0,19.0,test
6735,009204.jpg,132.0,327.0,62.0,374.0,7.0,test
6736,009204.jpg,332.0,499.0,257.0,373.0,10.0,test
6737,009427.jpg,1.0,490.0,8.0,333.0,0.0,test
6738,004965.jpg,43.0,152.0,400.0,471.0,0.0,test
6739,004965.jpg,152.0,281.0,416.0,500.0,0.0,test
6740,009396.jpg,134.0,266.0,420.0,500.0,0.0,test
6741,009396.jpg,30.0,90.0,455.0,481.0,0.0,test
6742,001187.jpg,21.0,230.0,410.0,500.0,4.0,trainval
6743,001187.jpg,185.0,366.0,363.0,500.0,4.0,trainval
6744,001187.jpg,107.0,360.0,270.0,396.0,10.0,trainval
6745,007384.jpg,22.0,101.0,4.0,113.0,4.0,test
6746,007384.jpg,129.0,355.0,84.0,384.0,7.0,test
6747,001016.jpg,206.0,483.0,135.0,237.0,17.0,test
6748,006059.jpg,2.0,255.0,274.0,451.0,9.0,test
6749,006059.jpg,194.0,286.0,155.0,433.0,1.0,test
6750,002852.jpg,38.0,298.0,57.0,157.0,7.0,test
6751,002852.jpg,68.0,458.0,147.0,237.0,7.0,test
6752,002852.jpg,22.0,387.0,202.0,361.0,7.0,test
6753,008786.jpg,174.0,378.0,168.0,270.0,6.0,test
6754,008786.jpg,50.0,118.0,155.0,246.0,6.0,test
6755,008786.jpg,114.0,160.0,166.0,240.0,6.0,test
6756,008786.jpg,379.0,500.0,118.0,230.0,6.0,test
6757,008786.jpg,420.0,462.0,114.0,197.0,1.0,test
6758,008786.jpg,217.0,277.0,126.0,239.0,1.0,test
6759,008786.jpg,55.0,87.0,147.0,221.0,1.0,test
6760,008786.jpg,115.0,146.0,151.0,219.0,1.0,test
6761,008786.jpg,198.0,224.0,145.0,179.0,1.0,test
6762,009882.jpg,370.0,497.0,60.0,173.0,2.0,trainval
6763,009882.jpg,182.0,277.0,2.0,82.0,2.0,trainval
6764,009882.jpg,327.0,472.0,123.0,372.0,1.0,trainval
6765,009882.jpg,259.0,422.0,74.0,372.0,1.0,trainval
6766,009882.jpg,231.0,322.0,20.0,192.0,1.0,trainval
6767,009882.jpg,122.0,235.0,22.0,273.0,1.0,trainval
6768,009882.jpg,9.0,123.0,40.0,283.0,1.0,trainval
6769,009882.jpg,14.0,283.0,155.0,372.0,1.0,trainval
6770,000445.jpg,266.0,475.0,86.0,252.0,6.0,test
6771,000445.jpg,135.0,318.0,70.0,255.0,6.0,test
6772,000445.jpg,1.0,173.0,68.0,268.0,6.0,test
6773,000445.jpg,38.0,128.0,46.0,154.0,1.0,test
6774,000445.jpg,125.0,188.0,43.0,101.0,1.0,test
6775,000445.jpg,192.0,263.0,48.0,150.0,1.0,test
6776,000445.jpg,334.0,414.0,70.0,157.0,1.0,test
6777,008140.jpg,388.0,485.0,80.0,237.0,8.0,trainval
6778,008140.jpg,429.0,450.0,1.0,38.0,8.0,trainval
6779,008140.jpg,103.0,137.0,1.0,43.0,8.0,trainval
6780,000160.jpg,2.0,336.0,242.0,373.0,10.0,test
6781,006166.jpg,125.0,312.0,122.0,340.0,17.0,trainval
6782,003733.jpg,484.0,500.0,131.0,162.0,1.0,test
6783,003733.jpg,53.0,208.0,112.0,263.0,0.0,test
6784,003733.jpg,217.0,441.0,107.0,258.0,0.0,test
6785,003733.jpg,436.0,500.0,151.0,233.0,0.0,test
6786,005689.jpg,1.0,480.0,17.0,372.0,17.0,test
6787,006213.jpg,42.0,355.0,240.0,444.0,0.0,test
6788,006213.jpg,351.0,375.0,254.0,408.0,1.0,test
6789,006213.jpg,280.0,315.0,253.0,326.0,1.0,test
6790,006213.jpg,316.0,347.0,253.0,329.0,1.0,test
6791,008878.jpg,173.0,383.0,138.0,196.0,17.0,trainval
6792,007878.jpg,66.0,294.0,67.0,373.0,16.0,trainval
6793,007878.jpg,114.0,375.0,140.0,346.0,1.0,trainval
